subject,trial,choice,reward
218,128,1,1
218,129,0,0
218,130,1,0
218,131,0,0
218,132,1,1
218,133,0,0
218,134,0,0
218,135,0,1
218,136,1,0
218,137,0,0
218,138,1,1
218,139,1,1
218,140,1,1
219,1,1,1
219,2,0,1
219,3,0,1
219,4,1,0
219,5,0,1
219,6,0,1
219,7,0,0
219,8,0,1
219,9,0,1
219,10,1,0
219,11,0,1
219,12,1,0
219,13,0,1
219,14,0,0
219,15,0,1
219,16,0,1
219,17,1,0
219,18,0,1
219,19,1,0
219,20,0,0
219,21,1,0
219,22,1,1
219,23,1,0
219,24,1,0
219,25,1,0
219,26,0,1
219,27,0,1
219,28,1,0
219,29,0,1
219,30,0,0
219,31,1,0
219,32,0,1
219,33,0,1
219,34,0,1
219,35,0,0
219,36,0,0
219,37,1,1
219,38,1,1
219,39,1,1
219,40,0,1
219,41,0,0
219,42,1,0
219,43,0,0
219,44,1,1
219,45,1,1
219,46,1,1
219,47,1,1
219,48,1,0
219,49,0,0
219,50,1,1
219,51,1,1
219,52,1,1
219,53,0,0
219,54,1,1
219,55,1,0
219,56,1,0
219,57,0,0
219,58,1,0
219,59,1,0
219,60,1,0
219,61,0,1
219,62,0,1
219,63,0,1
219,64,0,0
219,65,0,1
219,66,1,0
219,67,0,1
219,68,0,1
219,69,0,1
219,70,0,0
219,71,0,1
219,72,0,0
219,73,0,0
219,74,1,1
219,75,1,1
219,76,1,1
219,77,1,1
219,78,1,1
219,79,1,1
219,80,1,0
219,81,0,0
219,82,1,0
219,83,1,1
219,84,1,1
219,85,0,0
219,86,0,1
219,87,0,0
219,88,0,1
219,89,1,0
219,90,0,1
219,91,0,1
219,92,0,1
219,93,0,0
219,94,1,0
219,95,1,0
219,96,1,1
219,97,0,1
219,98,0,1
219,99,1,0
219,100,0,1
219,101,1,0
219,102,0,0
219,103,1,0
219,104,0,1
219,105,1,0
219,106,0,0
219,107,1,1
219,108,1,1
219,109,1,1
219,110,0,1
219,111,1,1
219,112,1,1
219,113,1,1
219,114,1,0
219,115,0,0
219,116,0,0
219,117,1,1
219,118,0,0
219,119,0,0
219,120,0,1
219,121,1,1
219,122,1,1
219,123,1,1
219,124,1,0
219,125,0,0
219,126,1,1
219,127,0,0
219,128,0,0
219,129,1,0
219,130,0,0
219,131,0,0
219,132,1,1
219,133,1,1
219,134,0,0
219,135,0,1
219,136,1,0
219,137,1,1
219,138,1,1
219,139,1,1
219,140,1,1
223,1,0,1
223,2,0,1
223,3,0,1
223,4,0,0
223,5,0,1
223,6,0,1
223,7,0,0
223,8,0,1
223,9,0,1
223,10,0,1
223,11,0,0
223,12,0,1
223,13,0,1
223,14,0,1
223,15,1,0
223,16,0,0
223,17,0,1
223,18,0,1
223,19,0,1
223,20,0,1
223,21,1,0
223,22,1,0
223,23,0,1
223,24,0,0
223,25,0,1
223,26,0,1
223,27,0,1
223,28,0,1
223,29,0,1
223,30,0,0
223,31,0,1
223,32,0,1
223,33,0,1
223,34,0,1
223,35,0,0
223,36,0,0
223,37,1,0
223,38,0,0
223,39,1,1
223,40,1,1
223,41,1,0
223,42,1,1
223,43,1,1
223,44,1,1
223,45,1,1
223,46,1,1
223,47,0,0
223,48,1,0
223,49,1,1
223,50,1,1
223,51,1,1
223,52,1,1
223,53,1,0
223,54,1,1
223,55,1,1
223,56,1,0
223,57,1,0
223,58,0,1
223,59,0,1
223,60,0,0
223,61,0,1
223,62,0,1
223,63,0,1
223,64,0,1
223,65,0,0
223,66,1,0
223,67,0,1
223,68,0,1
223,69,0,1
223,70,0,0
223,71,0,0
223,72,1,1
223,73,1,1
223,74,1,1
223,75,1,0
223,76,1,1
223,77,1,1
223,78,1,1
223,79,1,0
223,80,1,1
223,81,1,0
223,82,1,1
223,83,1,1
223,84,1,1
223,85,1,1
223,86,1,0
223,87,1,0
223,88,0,1
223,89,0,1
223,90,0,0
223,91,0,1
223,92,0,1
223,93,0,1
223,94,0,1
223,95,0,0
223,96,0,1
223,97,0,1
223,98,0,1
223,99,0,1
223,100,0,0
223,101,0,0
223,102,0,1
223,103,0,1
223,104,0,1
223,105,0,1
223,106,0,1
223,107,0,0
223,108,0,0
223,109,1,1
223,110,1,1
223,111,1,1
223,112,1,0
223,113,1,1
223,114,1,1
223,115,1,1
223,116,1,1
223,117,1,0
223,118,1,1
223,119,1,1
223,120,1,1
223,121,1,0
223,122,1,1
223,123,1,1
223,124,1,1
223,125,1,1
223,126,1,1
223,127,1,1
223,128,1,0
223,129,1,1
223,130,1,1
223,131,1,0
223,132,0,0
223,133,1,1
223,134,1,1
223,135,1,1
223,136,1,1
223,137,1,1
223,138,1,1
223,139,1,0
223,140,1,1
227,1,0,1
227,2,0,1
227,3,0,0
227,4,0,1
227,5,0,1
227,6,0,1
227,7,0,0
227,8,0,1
227,9,0,1
227,10,0,1
227,11,0,1
227,12,0,1
227,13,0,0
227,14,0,1
227,15,0,1
227,16,0,1
227,17,0,1
227,18,0,0
227,19,0,1
227,20,0,1
227,21,0,1
227,22,0,1
227,23,0,0
227,24,0,1
227,25,0,1
227,26,0,1
227,27,0,0
227,28,0,1
227,29,0,1
227,30,0,1
227,31,0,1
227,32,0,1
227,33,0,1
227,34,0,0
227,35,1,0
227,36,1,1
227,37,1,1
227,38,1,1
227,39,1,1
227,40,1,0
227,41,1,1
227,42,1,1
227,43,1,0
227,44,1,1
227,45,1,1
227,46,1,1
227,47,1,0
227,48,1,1
227,49,1,1
227,50,1,1
227,51,1,0
227,52,0,0
227,53,1,1
227,54,1,1
227,55,1,1
227,56,1,0
227,57,0,1
227,58,0,1
227,59,0,0
227,60,0,1
227,61,0,1
227,62,0,1
227,63,0,0
227,64,0,1
227,65,0,1
227,66,0,0
227,67,1,0
227,68,1,0
227,69,0,1
227,70,0,1
227,71,0,1
227,72,0,0
227,73,0,0
227,74,1,1
227,75,1,1
227,76,1,1
227,77,1,1
227,78,1,1
227,79,1,1
227,80,1,0
227,81,1,1
227,82,1,1
227,83,1,1
227,84,1,1
227,85,1,0
227,86,1,0
227,87,0,1
227,88,0,1
227,89,0,0
227,90,0,1
227,91,0,0
227,92,0,1
227,93,0,1
227,94,0,1
227,95,0,1
227,96,0,1
227,97,0,1
227,98,0,0
227,99,0,1
227,100,0,1
227,101,0,1
227,102,0,1
227,103,0,0
227,104,0,1
227,105,0,1
227,106,0,0
227,107,0,1
227,108,0,0
227,109,1,1
227,110,1,1
227,111,1,1
227,112,1,0
227,113,1,1
227,114,1,1
227,115,1,1
227,116,1,1
227,117,1,1
227,118,1,1
227,119,1,0
227,120,1,1
227,121,1,0
227,122,0,0
227,123,1,1
227,124,1,1
227,125,1,1
227,126,1,1
227,127,1,1
227,128,1,1
227,129,1,1
227,130,1,0
227,131,1,1
227,132,1,0
227,133,0,0
227,134,0,0
227,135,0,0
227,136,1,1
227,137,1,1
227,138,1,1
227,139,1,1
227,140,1,0
232,1,1,0
232,2,0,1
232,3,0,1
232,4,0,1
232,5,0,0
232,6,0,1
232,7,0,1
232,8,0,1
232,9,0,0
232,10,0,1
232,11,0,1
232,12,0,0
232,13,0,1
232,14,0,1
232,15,0,1
232,16,0,0
232,17,0,1
232,18,0,1
232,19,0,1
232,20,0,1
232,21,0,1
232,22,0,1
232,23,0,1
232,24,0,1
232,25,0,0
232,26,0,1
232,27,0,1
232,28,0,1
232,29,0,0
232,30,0,1
232,31,0,0
232,32,0,1
232,33,0,1
232,34,0,1
232,35,0,1
232,36,0,0
232,37,0,0
232,38,1,0
232,39,1,1
232,40,1,1
232,41,1,0
232,42,1,1
232,43,1,1
232,44,0,0
232,45,1,1
232,46,1,0
232,47,1,1
232,48,1,1
232,49,1,1
232,50,1,1
232,51,1,1
232,52,1,1
232,53,1,1
232,54,1,0
232,55,1,1
232,56,1,1
232,57,1,0
232,58,1,0
232,59,0,1
232,60,0,1
232,61,0,1
232,62,0,1
232,63,0,1
232,64,0,1
232,65,0,0
232,66,0,1
232,67,0,1
232,68,0,0
232,69,0,1
232,70,0,1
232,71,0,0
232,72,0,0
232,73,1,1
232,74,1,1
232,75,1,0
232,76,1,1
232,77,1,1
232,78,1,1
232,79,1,0
232,80,1,1
232,81,1,1
232,82,1,1
232,83,1,1
232,84,1,1
232,85,1,0
232,86,1,0
232,87,0,1
232,88,0,0
232,89,0,1
232,90,0,1
232,91,0,1
232,92,0,1
232,93,0,1
232,94,0,0
232,95,0,1
232,96,0,1
232,97,0,0
232,98,0,1
232,99,0,1
232,100,0,1
232,101,0,0
232,102,0,1
232,103,0,1
232,104,0,1
232,105,0,1
232,106,0,0
232,107,0,0
232,108,1,0
232,109,1,1
232,110,1,1
232,111,1,1
232,112,1,1
232,113,1,1
232,114,1,0
232,115,1,1
232,116,1,1
232,117,1,1
232,118,1,1
232,119,1,0
232,120,1,1
232,121,1,0
232,122,0,0
232,123,0,0
232,124,1,1
232,125,1,1
232,126,1,1
232,127,1,1
232,128,1,0
232,129,1,1
232,130,1,1
232,131,1,1
232,132,1,0
232,133,1,1
232,134,1,1
232,135,1,1
232,136,1,1
232,137,1,1
232,138,1,1
232,139,1,0
232,140,1,1
236,1,0,1
236,2,0,0
236,3,0,1
236,4,0,1
236,5,0,1
236,6,0,0
236,7,0,1
236,8,0,1
236,9,0,1
236,10,0,1
236,11,0,1
236,12,0,0
236,13,0,1
236,14,0,1
236,15,0,1
236,16,0,1
236,17,0,0
236,18,0,1
236,19,0,1
236,20,0,1
236,21,0,1
236,22,0,1
236,23,0,1
236,24,0,0
236,25,0,1
236,26,0,0
236,27,0,1
236,28,1,0
236,29,1,0
236,30,0,1
236,31,0,0
236,32,0,1
236,33,0,1
236,34,0,1
236,35,0,1
236,36,0,0
236,37,0,0
236,38,1,1
236,39,1,0
236,40,1,1
236,41,1,1
236,42,1,1
236,43,1,0
236,44,1,1
236,45,1,1
236,46,1,1
236,47,1,1
236,48,1,1
236,49,1,0
236,50,1,1
236,51,1,0
236,52,1,1
236,53,1,1
236,54,1,1
236,55,1,1
236,56,1,0
236,57,1,0
236,58,1,1
236,59,1,0
236,60,1,0
236,61,0,1
236,62,0,1
236,63,0,1
236,64,0,0
236,65,0,1
236,66,0,1
236,67,0,1
236,68,0,1
236,69,0,1
236,70,0,0
236,71,0,1
236,72,0,0
236,73,0,0
236,74,1,1
236,75,1,1
236,76,1,1
236,77,1,1
236,78,1,0
236,79,1,1
236,80,1,1
236,81,1,1
236,82,1,1
236,83,1,1
236,84,1,0
236,85,1,1
236,86,1,1
236,87,1,0
236,88,1,0
236,89,0,1
236,90,0,1
236,91,0,0
236,92,0,1
236,93,1,0
236,94,1,0
236,95,0,1
236,96,0,1
236,97,0,1
236,98,0,0
236,99,0,1
236,100,1,0
236,101,0,1
236,102,0,0
236,103,1,0
236,104,0,1
236,105,0,1
236,106,0,1
236,107,0,0
236,108,0,0
236,109,1,1
236,110,1,1
236,111,1,1
236,112,1,0
236,113,1,1
236,114,1,1
236,115,1,1
236,116,1,0
236,117,1,1
236,118,1,1
236,119,1,1
236,120,1,1
236,121,1,0
236,122,1,1
236,123,1,1
236,124,1,1
236,125,1,1
236,126,1,0
236,127,1,1
236,128,1,1
236,129,0,0
236,130,1,1
236,131,1,1
236,132,1,0
236,133,1,1
236,134,1,1
236,135,1,1
236,136,1,1
236,137,1,1
236,138,1,0
236,139,1,1
236,140,1,1
238,1,1,0
238,2,0,1
238,3,0,1
238,4,0,1
238,5,0,0
238,6,0,1
238,7,0,1
238,8,0,0
238,9,0,1
238,10,0,1
238,11,0,1
238,12,0,0
238,13,0,1
238,14,0,1
238,15,0,1
238,16,0,1
238,17,0,1
238,18,0,0
238,19,0,1
238,20,0,1
238,21,0,1
238,22,0,1
238,23,0,0
238,24,0,1
238,25,0,1
238,26,0,1
238,27,0,1
238,28,0,0
238,29,0,1
238,30,0,1
238,31,0,0
238,32,0,1
238,33,0,1
238,34,0,1
238,35,0,1
238,36,0,0
238,37,0,0
238,38,0,0
238,39,1,1
238,40,1,0
238,41,1,1
238,42,1,1
238,43,1,1
238,44,1,1
238,45,1,0
238,46,1,1
238,47,1,1
238,48,0,0
238,49,1,1
238,50,1,0
238,51,1,1
238,52,1,1
238,53,1,1
238,54,1,1
238,55,1,0
238,56,1,0
238,57,1,0
238,58,0,1
238,59,0,1
238,60,0,0
238,61,0,0
238,62,0,1
238,63,0,1
238,64,0,1
238,65,0,1
238,66,0,1
238,67,0,1
238,68,0,1
238,69,0,0
238,70,0,1
238,71,0,1
238,72,0,0
238,73,0,0
238,74,0,0
238,75,1,1
238,76,1,1
238,77,1,0
238,78,1,1
238,79,1,1
238,80,1,1
238,81,1,1
238,82,1,1
238,83,1,1
238,84,1,0
238,85,1,1
238,86,1,0
238,87,1,0
238,88,1,0
238,89,0,1
238,90,0,0
238,91,0,1
238,92,0,0
238,93,0,1
238,94,0,1
238,95,0,1
238,96,0,1
238,97,0,1
238,98,0,1
238,99,0,1
238,100,0,0
238,101,0,1
238,102,0,1
238,103,0,0
238,104,0,1
238,105,0,1
238,106,0,1
238,107,0,0
238,108,0,0
238,109,0,0
238,110,1,1
238,111,1,1
238,112,1,1
238,113,1,0
238,114,1,1
238,115,1,1
238,116,1,1
238,117,1,1
238,118,1,1
238,119,1,0
238,120,1,1
238,121,1,1
238,122,1,0
238,123,1,1
238,124,1,1
238,125,1,1
238,126,1,1
238,127,1,1
238,128,1,1
238,129,1,0
238,130,0,0
238,131,1,1
238,132,1,1
238,133,1,1
238,134,1,1
238,135,1,0
238,136,1,1
238,137,1,1
238,138,1,1
238,139,1,1
238,140,1,0
